ID,item_cnt_month
45603,0.1112829
45604,0.1112829
45605,0.1112829
45606,0.1112829
45607,0.33866554
45608,0.2632336
45609,0.1112829
45610,0.1112829
45611,0.1112829
45612,0.1112829
45613,0.34290606
45614,0.1112829
45615,0.1112829
45616,0.1112829
45617,0.1112829
45618,0.1112829
45619,0.1112829
45620,0.1112829
45621,0.1112829
45622,0.25882447
45623,0.1112829
45624,0.1112829
45625,0.1112829
45626,0.29704916
45627,0.1112829
45628,0.2278507
45629,0.1112829
45630,0.1112829
45631,1.0579137
45632,0.1112829
45633,0.29694784
45634,0.22532654
45635,0.21604568
45636,0.22532569
45637,0.22532451
45638,0.1112829
45639,0.1112829
45640,0.32265648
45641,0.4080341
45642,0.1112829
45643,0.1112829
45644,0.1112829
45645,0.1112829
45646,1.0575465
45647,1.057715
45648,0.93807137
45649,0.22397548
45650,0.1112829
45651,0.26493865
45652,0.1112829
45653,0.1112829
45654,0.1112829
45655,0.23123273
45656,0.1585227
45657,0.26387802
45658,0.222611
45659,0.1112829
45660,0.12966216
45661,0.1112829
45662,0.1112829
45663,0.1112829
45664,0.1112829
45665,0.22281885
45666,0.1112829
45667,0.25776476
45668,0.1112829
45669,0.1112829
45670,0.1112829
45671,0.1112829
45672,1.0578498
45673,0.1112829
45674,0.1112829
45675,0.1112829
45676,0.1112829
45677,0.1112829
45678,0.1112829
45679,0.2595325
45680,0.1112829
45681,0.1112829
45682,0.33742929
45683,0.20899941
45684,0.1112829
45685,0.1112829
45686,0.1112829
45687,0.1112829
45688,0.1112829
45689,0.22681049
45690,0.1112829
45691,0.1112829
45692,0.1112829
45693,0.1112829
45694,0.1112829
45695,0.1112829
45696,0.16933052
45697,0.1112829
45698,0.1112829
45699,0.24782747
45700,0.1112829
45701,0.20687494
45702,1.0355327
45703,0.1112829
45704,0.1112829
45705,0.17802411
45706,0.1112829
45707,0.32498053
45708,0.1112829
45709,0.19934312
45710,0.1112829
45711,0.1112829
45712,0.198802
45713,0.1112829
45714,0.27008304
45715,0.1112829
45716,0.1112829
45717,0.1112829
45718,1.0758543
45719,0.1112829
45720,0.1112829
45721,0.1112829
45722,0.1112829
45723,0.1112829
45724,0.1112829
45725,1.0603939
45726,0.1112829
45727,0.1112829
45728,0.1112829
45729,0.1112829
45730,0.1112829
45731,0.1112829
45732,0.1112829
45733,0.1112829
45734,0.22306955
45735,0.2354028
45736,0.38943237
45737,0.38109815
45738,0.1112829
45739,0.1112829
45740,0.1112829
45741,0.1112829
45742,0.2201196
45743,0.1112829
45744,0.1983772
45745,0.1112829
45746,0.22636704
45747,0.2242641
45748,0.1112829
45749,0.1112829
45750,0.1112829
45751,0.22425349
45752,0.1112829
45753,0.22425781
45754,0.22426414
45755,0.2242617
45756,0.22426176
45757,0.1112829
45758,0.1112829
45759,0.1112829
45760,0.1112829
45761,0.22012354
45762,0.1112829
45763,0.1112829
45764,0.1112829
45765,0.14414877
45766,0.1112829
45767,0.23003978
45768,0.1112829
45769,0.1112829
45770,0.26481524
45771,0.1112829
45772,0.23855397
45773,0.34977472
45774,0.22670096
45775,0.22670102
45776,0.2267021
45777,0.1112829
45778,0.1112829
45779,0.31598377
45780,0.1112829
45781,0.1112829
45782,0.1112829
45783,0.18870635
45784,0.18110996
45785,0.1810731
45786,0.18103597
45787,0.18464132
45788,0.1112829
45789,0.1112829
45790,0.20089427
45791,0.1112829
45792,0.1112829
45793,0.80818367
45794,0.227471
45795,0.1112829
45796,0.1112829
45797,0.1112829
45798,0.3752398
45799,0.1112829
45800,1.0578983
45801,0.1112829
45802,0.2632513
45803,0.1112829
45804,0.1112829
45805,0.1112829
45806,0.5304482
45807,0.3295437
45808,0.1112829
45809,0.1112829
45810,0.20410872
45811,0.1112829
45812,0.1112829
45813,1.0539083
45814,1.0539073
45815,0.1112829
45816,0.31901926
45817,0.1112829
45818,0.1112829
45819,0.1112829
45820,0.2519645
45821,0.26389503
45822,0.1112829
45823,0.2969059
45824,0.20310639
45825,0.1112829
45826,0.1112829
45827,0.1112829
45828,0.1112829
45829,0.4234019
45830,0.26323798
45831,0.1112829
45832,0.15332268
45833,0.1112829
45834,0.1112829
45835,0.1112829
45836,0.1112829
45837,0.1112829
45838,0.1112829
45839,1.0268284
45840,0.1112829
45841,0.1112829
45842,0.1112829
45843,0.1112829
45844,0.1112829
45845,0.2632703
45846,0.30277348
45847,0.1112829
45848,0.22292311
45849,0.1112829
45850,0.23559754
45851,0.1112829
45852,0.1112829
45853,0.1112829
45854,0.8111422
45855,0.1112829
45856,0.1112829
45857,0.1471415
45858,0.22465733
45859,0.1112829
45860,0.1112829
45861,0.22032851
45862,0.22241715
45863,0.1112829
45864,0.58722734
45865,0.17068294
45866,0.1112829
45867,1.0383992
45868,0.17803213
45869,0.1112829
45870,0.1112829
45871,0.1112829
45872,0.1112829
45873,0.1112829
45874,0.1112829
45875,0.1112829
45876,1.0266296
45877,0.26315272
45878,0.26330096
45879,1.3201672
45880,1.0590402
45881,0.1112829
45882,0.1112829
45883,0.37472442
45884,0.1112829
45885,0.1112829
45886,0.2590543
45887,0.1112829
45888,0.1112829
45889,0.1112829
45890,0.1112829
45891,0.1112829
45892,0.1112829
45893,0.20322628
45894,0.27334407
45895,0.1112829
45896,0.1112829
45897,0.13378091
45898,0.1112829
45899,0.1112829
45900,1.3700297
45901,1.0609909
45902,1.2513689
45903,1.0900735
45904,1.3687905
45905,1.1465267
45906,1.5500189
45907,0.57409096
45908,1.074297
45909,1.2491385
45910,1.6597223
45911,1.1671511
45912,0.64521724
45913,1.3031318
45914,1.8861343
45915,1.3440663
45916,0.5361171
45917,0.59558046
45918,1.1072863
45919,1.0648662
45920,1.2734891
45921,0.60122454
45922,3.0162628
45923,1.0923983
45924,1.1961809
45925,1.2000638
45926,0.70178556
45927,1.3112719
45928,1.5553384
45929,3.8772323
45930,1.2853227
45931,0.6333556
45932,1.5010235
45933,1.9178367
45934,0.21285264
45935,0.20554042
45936,0.21786603
45937,1.3576199
45938,0.46266162
45939,0.38267538
45940,1.1486759
45941,2.1067374
45942,3.6666963
45943,4.225013
45944,1.4833155
45945,0.3748542
45946,1.8690519
45947,1.2234648
45948,1.341009
45949,1.0584975
45950,1.3424466
45951,1.1631806
45952,1.1357677
45953,1.0573952
45954,2.6103559
45955,2.4555373
45956,2.192099
45957,2.3056846
45958,3.4091928
45959,3.1882577
45960,3.420312
45961,0.41586167
45962,0.31121212
45963,1.0985788
45964,1.5414871
45965,1.062492
45966,1.1248536
45967,0.25659397
45968,1.1075591
45969,0.6045242
45970,1.0624921
45971,1.5708389
45972,0.20080239
45973,1.5708907
45974,2.0510976
45975,2.1414056
45976,1.1857548
45977,1.6216582
45978,1.2953672
45979,1.1682665
45980,1.5409554
45981,1.5738325
45982,1.5530545
45983,0.76447845
45984,1.1605501
45985,1.2352549
45986,1.2286694
45987,0.34017345
45988,1.2237974
45989,1.0666858
45990,1.1347347
45991,1.0944611
45992,1.2205238
45993,0.25582206
45994,1.2772615
45995,0.1112829
45996,0.1112829
45997,0.8007064
45998,1.1839333
45999,1.5635307
46000,1.4217272
46001,1.5666232
46002,1.0682331
46003,1.8743579
46004,0.2780931
46005,1.352654
46006,1.2792562
46007,1.2114332
46008,0.7253797
46009,1.0599736
46010,0.69314224
46011,1.1292169
46012,1.0616043
46013,1.1433823
46014,0.33392185
46015,0.6565912
46016,1.2776535
46017,0.369453
46018,4.151397
46019,0.47087336
46020,0.2744171
46021,0.33943242
46022,1.1125281
46023,1.0862687
46024,0.7563344
46025,1.0659721
46026,0.7571332
46027,1.0956684
46028,1.1445715
46029,1.0489148
46030,1.1134741
46031,0.2623448
46032,2.4252305
46033,3.8339934
46034,0.34993333
46035,1.9589541
46036,1.1820868
46037,1.4537538
46038,1.4074541
46039,1.093902
46040,1.0228647
46041,1.1264898
46042,0.43051797
46043,1.5343488
46044,0.3650571
46045,0.3650571
46046,0.36505705
46047,0.26313773
46048,1.0241752
46049,0.4794047
46050,0.39497107
46051,1.4695219
46052,4.054501
46053,0.73800075
46054,0.3244951
46055,1.2677999
46056,0.6555374
46057,1.3272773
46058,0.39971983
46059,0.7032954
46060,2.228189
46061,0.75975776
46062,1.6139197
46063,2.6393003
46064,1.5328484
46065,0.3620698
46066,1.0541393
46067,0.3241297
46068,1.0507864
46069,0.39208636
46070,0.6975172
46071,2.037295
46072,0.3411421
46073,1.3592345
46074,1.5243112
46075,2.0511682
46076,1.3402148
46077,1.0993534
46078,0.46457094
46079,0.8044182
46080,3.268015
46081,0.6432812
46082,0.39317936
46083,1.0598816
46084,0.33856353
46085,0.5928247
46086,0.6081679
46087,0.5531188
46088,1.0427643
46089,1.0427643
46090,1.0873923
46091,1.3430444
46092,1.4422926
46093,0.2640399
46094,1.1195066
46095,0.19873926
46096,1.1951957
46097,3.0527456
46098,1.6842942
46099,1.3840799
46100,0.26467612
46101,1.384078
46102,0.2607724
46103,1.6113371
46104,0.3021338
46105,0.9265287
46106,0.9160101
46107,0.1112829
46108,1.2691424
46109,0.94662726
46110,0.3498494
46111,0.32798445
46112,0.28824097
46113,1.0610341
46114,0.20450017
46115,0.2538326
46116,0.3860595
46117,0.216966
46118,1.7044197
46119,1.1265112
46120,0.47234434
46121,1.4128833
46122,1.5438559
46123,1.108119
46124,1.5918859
46125,0.60385853
46126,1.0469512
46127,0.44268638
46128,0.3908783
46129,0.41117132
46130,1.83104
46131,1.2570295
46132,0.1112829
46133,0.22743589
46134,0.1112829
46135,0.2074957
46136,1.2196393
46137,1.2038232
46138,0.4393757
46139,0.626586
46140,0.32209733
46141,0.30755702
46142,0.21021271
46143,1.741978
46144,1.0428197
46145,1.0478259
46146,1.2165862
46147,1.0346597
46148,1.3398383
46149,0.26370692
46150,1.0807824
46151,0.74447036
46152,1.0952649
46153,1.7014163
46154,1.1261234
46155,3.9733844
46156,1.5529633
46157,0.7567756
46158,1.0685698
46159,0.72641563
46160,0.59596413
46161,0.46425003
46162,0.5908654
46163,0.2651301
46164,0.40860164
46165,1.2348347
46166,0.38797408
46167,1.0644144
46168,1.5351359
46169,1.2151777
46170,1.411863
46171,1.1216797
46172,0.34053952
46173,1.8592606
46174,4.3435936
46175,0.5978561
46176,1.0582058
46177,1.0756848
46178,1.4049772
46179,2.1780186
46180,0.7596616
46181,1.0712904
46182,0.67980933
46183,1.1051109
46184,1.2271117
46185,0.39697546
46186,0.382887
46187,1.1491684
46188,0.31571707
46189,0.6298343
46190,0.33496606
46191,0.79899025
46192,1.0637271
46193,0.345178
46194,0.66197926
46195,1.6329527
46196,1.1769465
46197,1.1109729
46198,1.1277467
46199,1.3305415
46200,0.74883425
46201,1.2481822
46202,1.2013191
46203,1.0599918
46204,0.19873768
46205,0.48926103
46206,1.1334187
46207,0.49371207
46208,0.37312537
46209,1.7473227
46210,1.6335984
46211,1.3768659
46212,1.1291976
46213,1.268258
46214,0.5069973
46215,1.5877378
46216,1.3285328
46217,3.5916815
46218,0.25658473
46219,0.50160867
46220,1.3286443
46221,0.34799314
46222,1.288298
46223,0.37457204
46224,1.178573
46225,1.1353731
46226,0.40444732
46227,0.26353276
46228,0.5534441
46229,1.1280199
46230,1.0612563
46231,0.37917978
46232,0.31636423
46233,0.5895771
46234,1.2843846
46235,0.6022172
46236,0.71772575
46237,1.1267418
46238,0.37902075
46239,1.512825
46240,0.42340857
46241,0.1112829
46242,1.1166378
46243,1.2767868
46244,1.0609908
46245,0.3804009
46246,1.5320892
46247,1.0910438
46248,0.3747849
46249,1.903354
46250,1.0668676
46251,1.1273069
46252,1.0775231
46253,0.63665694
46254,0.7204334
46255,0.74864393
46256,0.49576497
46257,1.2492367
46258,0.7264307
46259,1.0828432
46260,1.1568353
46261,2.8071704
46262,0.7126537
46263,1.1200988
46264,1.2753456
46265,1.2929552
46266,1.1369414
46267,0.44886643
46268,0.6870655
46269,1.6398017
46270,0.3792953
46271,3.2533796
46272,1.5287077
46273,0.7487961
46274,2.1812103
46275,2.395211
46276,1.5023994
46277,0.6788013
46278,1.3820688
46279,0.6856047
46280,3.4060442
46281,1.0883703
46282,1.0810394
46283,1.27418
46284,1.9948075
46285,0.7565374
46286,1.2972913
46287,1.9725947
46288,0.60394007
46289,0.32702434
46290,0.3520604
46291,1.3158121
46292,0.74654716
46293,1.4453863
46294,0.41769361
46295,0.13902251
46296,1.8257039
46297,1.4856056
46298,0.1112829
46299,0.2730537
46300,1.289006
46301,1.0294913
46302,1.8482099
46303,2.0639393
46304,1.3463179
46305,0.30168748
46306,1.0757169
46307,0.1112829
46308,0.7387886
46309,1.6278968
46310,1.0523092
46311,1.2416323
46312,1.2233388
46313,1.0904313
46314,0.1112829
46315,1.9392476
46316,1.1527951
46317,1.6125635
46318,1.4931134
46319,1.0604782
46320,1.2189962
46321,2.6959088
46322,0.37695938
46323,1.0588694
46324,0.7696523
46325,0.4281404
46326,1.545864
46327,1.4217439
46328,1.1548948
46329,0.34030277
46330,1.2548383
46331,1.0868202
46332,0.3023932
46333,0.31929964
46334,0.2142354
46335,1.0638819
46336,0.32345098
46337,1.0855521
46338,1.069174
46339,1.2030923
46340,0.26399574
46341,0.59593254
46342,1.1352419
46343,0.3896875
46344,1.059259
46345,1.2394522
46346,0.42405897
46347,0.48274398
46348,0.48436046
46349,0.5200373
46350,0.33661574
46351,0.2828169
46352,0.37015155
46353,0.37491012
46354,0.51727945
46355,0.2584681
46356,0.4171136
46357,0.1112829
46358,1.245626
46359,1.1920068
46360,4.373115
46361,1.7431724
46362,1.3300078
46363,1.1184806
46364,1.7743142
46365,1.5284117
46366,1.0672721
46367,1.1457675
46368,1.0666951
46369,1.1212729
46370,1.198745
46371,1.0663168
46372,0.31356427
46373,0.13844684
46374,2.091393
46375,1.5539688
46376,0.27695686
46377,0.8862597
46378,0.4202348
46379,1.1377963
46380,0.36851126
46381,0.36851123
46382,0.49220186
46383,0.35960835
46384,1.5185798
46385,1.3407298
46386,1.2759354
46387,1.1532809
46388,1.0836194
46389,2.383154
46390,1.174692
46391,0.3648635
46392,1.292203
46393,0.1112829
46394,0.66103816
46395,1.0609483
46396,0.3831012
46397,1.8172686
46398,3.5348375
46399,1.3052533
46400,1.7913625
46401,1.0614059
46402,1.0736837
46403,0.5103999
46404,1.4657795
46405,1.4348065
46406,1.4045165
46407,0.41999233
46408,1.0109897
46409,0.5243666
46410,0.6251123
46411,0.456945
46412,0.4197594
46413,1.0598626
46414,0.1112829
46415,1.7627211
46416,0.5630086
46417,1.0912079
46418,1.0923177
46419,1.21654
46420,1.2000649
46421,0.47761965
46422,1.2234929
46423,1.3786745
46424,0.3233117
46425,1.466965
46426,0.53564316
46427,0.5531227
46428,0.32278663
46429,0.4028324
46430,1.1097876
46431,0.50197744
46432,0.38949656
46433,0.4486966
46434,0.1112829
46435,0.3094064
46436,1.6278424
46437,0.39691627
46438,0.50154006
46439,0.6557123
46440,1.1279969
46441,1.6125622
46442,0.5995682
46443,0.492023
46444,0.27982312
46445,0.1112829
46446,0.3846751
46447,0.3039104
46448,0.4265154
46449,1.0662096
46450,0.28052488
46451,1.125998
46452,1.2337158
46453,1.1495013
46454,1.098018
46455,1.0683635
46456,0.6577171
46457,0.5288853
46458,0.1112829
46459,0.6930641
46460,0.28269947
46461,1.5681086
46462,0.50192237
46463,0.73078424
46464,0.1112829
46465,0.41356194
46466,0.43515956
46467,0.20930563
46468,1.3109947
46469,1.2270716
46470,0.7045261
46471,1.4075032
46472,1.9109741
46473,0.41725767
46474,0.1112829
46475,0.41872007
46476,1.2458712
46477,1.0598627
46478,2.330504
46479,0.3262912
46480,0.1112829
46481,0.24762861
46482,0.1112829
46483,0.1112829
46484,1.0592376
46485,1.0864708
46486,1.0871369
46487,2.9348183
46488,3.6370034
46489,1.129358
46490,1.5092002
46491,1.123777
46492,2.0268872
46493,1.0876933
46494,0.7332798
46495,1.3266317
46496,1.1348141
46497,0.4486385
46498,1.0610813
46499,0.9910665
46500,1.4058996
46501,2.1979904
46502,0.34543765
46503,0.46361047
46504,0.34779447
46505,0.26038283
46506,1.1710867
46507,1.1012442
46508,0.21449393
46509,1.2430081
46510,1.0717043
46511,1.3153614
46512,0.2635182
46513,0.26351827
46514,0.1112829
46515,1.3726747
46516,1.6502419
46517,1.3475251
46518,1.0781156
46519,0.22606686
46520,0.36549324
46521,1.7913668
46522,2.299011
46523,1.1059649
46524,1.7535806
46525,1.1589059
46526,0.38477117
46527,0.75602496
46528,0.5515708
46529,1.2042419
46530,0.31986183
46531,0.1112829
46532,1.0622883
46533,0.31320667
46534,2.7620187
46535,0.44012207
46536,1.0624921
46537,0.2649333
46538,0.3671357
46539,0.25087827
46540,1.1667459
46541,1.1180577
46542,0.79875994
46543,0.18108621
46544,0.28336132
46545,1.0609883
46546,1.1244588
46547,0.364429
46548,0.31282404
46549,0.40445322
46550,0.5164833
46551,1.1994588
46552,1.2279811
46553,0.32979137
46554,1.2094797
46555,0.39112577
46556,3.8029573
46557,0.7462709
46558,0.53160137
46559,0.24399337
46560,1.4221727
46561,1.1016212
46562,0.16786855
46563,1.0612519
46564,0.31078887
46565,1.1909342
46566,0.3114294
46567,1.0604807
46568,1.5324268
46569,1.0746425
46570,0.41455203
46571,0.3205617
46572,0.17699939
46573,1.2539525
46574,1.3021013
46575,1.5043225
46576,1.2742684
46577,0.6722249
46578,1.1801788
46579,0.7275855
46580,0.32847798
46581,0.36584342
46582,0.3340394
46583,0.27827907
46584,1.7822104
46585,1.7770584
46586,1.0818832
46587,1.1799016
46588,0.6051808
46589,0.3791798
46590,0.31660923
46591,0.47000217
46592,0.7340523
46593,0.6034654
46594,0.4414845
46595,0.5278682
46596,0.39978904
46597,0.1998207
46598,0.56433994
46599,1.1207023
46600,1.679076
46601,0.39978844
46602,1.3265289
46603,1.1414746
46604,0.5737346
46605,1.0605481
46606,0.42407048
46607,0.78278863
46608,1.5889089
46609,1.7654033
46610,1.4263104
46611,1.1710511
46612,0.26316002
46613,1.1353017
46614,0.5861133
46615,0.3249894
46616,0.8879873
46617,0.34349388
46618,0.1112829
46619,1.1130272
46620,0.3715374
46621,1.146241
46622,1.0899962
46623,1.2720909
46624,0.21790828
46625,1.0782541
46626,1.0935707
46627,1.8639209
46628,0.39978904
46629,1.1267997
46630,0.35939175
46631,0.47253227
46632,1.8539486
46633,1.1079241
46634,2.0468442
46635,0.41569155
46636,1.1137778
46637,0.5066653
46638,0.3869101
46639,0.6688996
46640,0.35557097
46641,0.3257919
46642,0.70683503
46643,1.3739797
46644,1.1050785
46645,0.82341486
46646,0.73800075
46647,1.0658909
46648,1.2045671
46649,0.4996466
46650,0.3578043
46651,0.34124106
46652,1.3551981
46653,1.1072856
46654,2.4440448
46655,2.354722
46656,0.24049096
46657,0.6639386
46658,0.21526226
46659,1.0628331
46660,1.2078228
46661,1.14637
46662,1.0369942
46663,3.200939
46664,0.7070451
46665,1.1323483
46666,0.31794262
46667,1.0949125
46668,1.6377909
46669,1.6418667
46670,1.9975896
46671,0.1112829
46672,1.098894
46673,0.66581714
46674,0.32094926
46675,0.51582766
46676,0.6717608
46677,1.0491717
46678,0.26412624
46679,0.46244925
46680,0.39978975
46681,1.2426847
46682,1.0807805
46683,1.2132255
46684,0.39979023
46685,1.8544966
46686,1.2836136
46687,1.0718108
46688,1.0525179
46689,1.057374
46690,0.39978915
46691,0.39979023
46692,0.3997903
46693,3.7351182
46694,0.39979059
46695,1.084476
46696,1.076807
46697,2.4577851
46698,0.3997904
46699,2.2856956
46700,0.49794066
46701,0.22320238
46702,1.1314557
46703,1.1304934
46704,0.31143636
46705,0.31122327
46706,1.7782512
46707,0.57148886
46708,1.119501
46709,0.28999355
46710,1.3490249
46711,1.49609
46712,1.2911493
46713,0.39431703
46714,0.39672428
46715,0.3864922
46716,1.4709957
46717,1.0640708
46718,1.1276314
46719,0.5875551
46720,1.0582564
46721,0.3872857
46722,0.5660595
46723,1.0740992
46724,0.36759925
46725,0.49839747
46726,0.38313723
46727,1.0641937
46728,0.4842987
46729,0.6185033
46730,1.4625053
46731,0.37194923
46732,0.3013205
46733,1.2432514
46734,1.3789282
46735,0.71291625
46736,1.1359419
46737,1.6323911
46738,1.3365943
46739,0.2688946
46740,0.3540354
46741,0.36031616
46742,0.6782346
46743,0.36926514
46744,1.4419217
46745,0.41988683
46746,0.34073934
46747,0.26333517
46748,0.47761685
46749,0.4167022
46750,0.35187912
46751,0.3692975
46752,1.1034257
46753,0.36926317
46754,1.0219414
46755,0.6977893
46756,1.0628289
46757,1.069572
46758,1.0641655
46759,1.1513193
46760,0.44639057
46761,0.73796844
46762,1.9553456
46763,1.2073464
46764,1.2450665
46765,1.2971753
46766,1.3448919
46767,1.116086
46768,1.3266584
46769,0.47719747
46770,0.5261218
46771,0.62503344
46772,0.61723423
46773,1.2317375
46774,0.57161295
46775,0.73800075
46776,1.1916
46777,0.4005903
46778,1.3964351
46779,1.1811125
46780,0.6381512
46781,1.3069433
46782,1.3584257
46783,2.0372152
46784,1.1886433
46785,1.6222104
46786,1.2020891
46787,0.4516989
46788,0.67577773
46789,1.4784592
46790,1.2275175
46791,1.307486
46792,1.1015792
46793,0.4238168
46794,1.0744641
46795,0.26048613
46796,0.3313706
46797,0.32486376
46798,1.4844533
46799,1.3067107
46800,0.2800618
46801,1.4865818
46802,0.23086739
46803,1.148082
46804,1.22874
46805,1.1330695
46806,1.4328465
46807,1.1067499
46808,1.076651
46809,0.59752715
46810,0.6719793
46811,0.25193268
46812,1.5218142
46813,1.4175932
46814,0.26491946
46815,1.0647799
46816,0.7615552
46817,0.1112829
46818,0.60308933
46819,0.97809935
46820,0.1112829
46821,1.1175052
46822,0.27734774
46823,0.27367476
46824,0.6098576
46825,0.32582116
46826,0.33834076
46827,0.33874935
46828,1.3880225
46829,1.5416399
46830,0.36631155
46831,0.42718542
46832,1.3365922
46833,0.4136042
46834,1.0758389
46835,1.3857487
46836,1.3228327
46837,0.8457068
46838,0.47192127
46839,0.33086172
46840,0.26615202
46841,1.0690646
46842,0.8379489
46843,1.3137449
46844,0.8084976
46845,0.1112829
46846,0.38670108
46847,1.161883
46848,1.086043
46849,0.5808348
46850,1.1639096
46851,0.26298714
46852,0.17409159
46853,1.1268541
46854,1.3774025
46855,0.22291814
46856,1.5517836
46857,0.21825418
46858,1.3053825
46859,1.8542011
46860,1.4164484
46861,0.2594306
46862,1.5000571
46863,0.24663594
46864,0.8236253
46865,0.92067456
46866,1.0773739
46867,0.70926684
46868,0.48504132
46869,1.0617456
46870,0.6986114
46871,0.600611
46872,0.1112829
46873,0.3031763
46874,0.33561116
46875,0.26412672
46876,0.31971276
46877,1.6427855
46878,1.2459636
46879,1.5456014
46880,0.7340814
46881,0.26316643
46882,1.3089048
46883,0.1112829
46884,0.1112829
46885,1.1492683
46886,1.0971174
46887,0.3653038
46888,0.35325468
46889,0.32412755
46890,1.3371607
46891,1.2170898
46892,0.23702863
46893,1.4608434
46894,0.7665877
46895,1.21012
46896,0.258803
46897,1.2818731
46898,0.42526102
46899,0.23691829
46900,1.2991679
46901,1.1066394
46902,1.1736751
46903,0.48711687
46904,0.31825602
46905,0.48225218
46906,0.1112829
46907,0.21991865
46908,0.9654824
46909,0.26532185
46910,0.32838348
46911,0.3520512
46912,1.2029049
46913,1.216566
46914,1.2217757
46915,0.89123565
46916,0.32724404
46917,0.1112829
46918,1.0591632
46919,1.1689708
46920,0.30406117
46921,1.1113043
46922,0.120505415
46923,0.33249426
46924,1.1130913
46925,0.1112829
46926,1.1004931
46927,1.0665966
46928,1.0674229
46929,0.29966635
46930,0.28934288
46931,1.6667831
46932,2.1581686
46933,0.2805192
46934,1.177495
46935,0.22048233
46936,1.0653156
46937,1.965853
46938,0.5959951
46939,0.1112829
46940,1.0592631
46941,0.3281145
46942,1.0786933
46943,0.35547823
46944,1.0720255
46945,0.1112829
46946,1.0327044
46947,0.8783651
46948,0.40356416
46949,0.7580669
46950,1.2168386
46951,1.2583623
46952,1.7901125
46953,0.75375867
46954,1.0569265
46955,1.418618
46956,1.0929271
46957,0.351824
46958,0.29673827
46959,1.3240464
46960,0.7498387
46961,1.1080767
46962,0.1112829
46963,1.0834279
46964,1.058825
46965,0.5194003
46966,1.2028111
46967,2.5000231
46968,0.5659181
46969,0.8483819
46970,0.60889953
46971,0.18881428
46972,1.0591058
46973,1.0560962
46974,0.68187815
46975,0.7452639
46976,0.7397957
46977,1.5438877
46978,1.0555631
46979,1.7518696
46980,0.32530588
46981,0.66033214
46982,0.1112829
46983,1.0700685
46984,0.23560518
46985,0.7372074
46986,0.2630051
46987,1.1569792
46988,1.0795387
46989,1.7748657
46990,3.2016468
46991,1.1598454
46992,1.1287451
46993,0.11586078
46994,0.32042956
46995,0.119587265
46996,1.4286207
46997,1.070779
46998,1.0939023
46999,1.3539281
47000,0.74679893
47001,0.75987715
47002,0.57087594
47003,1.7841563
47004,1.7449176
47005,0.5518242
47006,0.36505705
47007,0.98628575
47008,0.34042382
47009,1.2956675
47010,0.4587928
47011,0.17656937
47012,1.0918065
47013,0.265041
47014,0.34734553
47015,0.1112829
47016,0.2733909
47017,0.26316425
47018,0.7445652
47019,0.7140821
47020,0.50376445
47021,0.21750067
47022,1.0603176
47023,0.26314992
47024,0.7436083
47025,0.351691
47026,0.45358413
47027,0.37999886
47028,0.26476058
47029,0.2656979
47030,0.25338298
47031,1.0609901
47032,1.1784898
47033,0.2802822
47034,0.26313832
47035,0.49634618
47036,0.5069187
47037,1.3126069
47038,1.0868258
47039,0.2888297
47040,1.0725734
47041,0.23093714
47042,0.1112829
47043,0.221412
47044,1.0619808
47045,1.159484
47046,0.9904191
47047,1.1162407
47048,0.7547681
47049,0.46122187
47050,0.23762149
47051,1.3620795
47052,0.1112829
47053,0.4737987
47054,1.0604361
47055,0.32207832
47056,0.5256206
47057,1.6454388
47058,1.3304129
47059,0.6693929
47060,0.32982653
47061,1.1096895
47062,1.2152405
47063,0.3590141
47064,0.34214866
47065,1.1127775
47066,0.25602365
47067,0.73800075
47068,0.4824484
47069,1.0753233
47070,1.1045686
47071,0.5593369
47072,0.540253
47073,0.6643163
47074,0.1112829
47075,0.1112829
47076,0.1112829
47077,0.1112829
47078,0.4877864
47079,0.48218817
47080,0.46940386
47081,0.49934578
47082,0.6014561
47083,0.5230717
47084,1.3532931
47085,0.6326977
47086,0.70322925
47087,1.1081307
47088,0.38588506
47089,1.8437684
47090,0.32420886
47091,0.1112829
47092,1.0671544
47093,1.2516192
47094,0.34428328
47095,1.0933173
47096,0.40509403
47097,0.48260987
47098,0.263494
47099,1.2091484
47100,1.140989
47101,0.32423252
47102,0.1112829
47103,0.2634856
47104,1.0427938
47105,2.2715836
47106,1.2660463
47107,0.7474368
47108,0.68302256
47109,0.1112829
47110,0.3263234
47111,0.3853864
47112,1.2706958
47113,1.5100389
47114,0.5469458
47115,0.2861289
47116,0.31727684
47117,1.2462432
47118,1.1891874
47119,0.79681724
47120,0.47621727
47121,0.56986177
47122,0.63813967
47123,0.34097373
47124,1.0716481
47125,0.1112829
47126,0.49135542
47127,0.39978993
47128,1.4356577
47129,1.3418953
47130,1.0898184
47131,1.3363298
47132,1.2857269
47133,0.4810539
47134,1.0835118
47135,1.5177432
47136,1.5853219
47137,1.007501
47138,0.39978993
47139,1.1817557
47140,1.0737284
47141,1.2543682
47142,1.1974427
47143,0.52102983
47144,0.32486224
47145,0.60548455
47146,2.2336485
47147,1.5048152
47148,0.42867374
47149,1.167388
47150,0.7175775
47151,0.67545635
47152,0.17000419
47153,0.41667533
47154,0.26317188
47155,0.48924476
47156,1.1452711
47157,0.27757958
47158,0.20972146
47159,0.6929523
47160,0.2746135
47161,0.4865865
47162,0.47207993
47163,0.1112829
47164,1.2430608
47165,1.1300392
47166,0.37585866
